"","IdOrig","MeanCatch","TotalCatch","TooFewCatchYears","PercentMissingTooHigh","NoCatch","SpeciesCatName","NoRamOrSofiaBiomass","NoSpeciesCategory","WrongSpeciesCategory","DropFishery"
"5338","8090-FAO-37-34",319,1276,TRUE,FALSE,FALSE,"Miscellaneous demersal fishes",FALSE,FALSE,FALSE,1
"5339","8091-FAO-37-38",23,92,TRUE,FALSE,FALSE,"Sharks, rays, chimaeras",FALSE,FALSE,FALSE,1
"5340","8092-FAO-37-38",962,3848,TRUE,FALSE,FALSE,"Sharks, rays, chimaeras",FALSE,FALSE,FALSE,1
"5341","8093-FAO-37-33",482.666666666667,2896,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"5342","8094-FAO-37-33",129.5,518,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"5343","8096-FAO-27-36",2,2,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"5344","8098-FAO-37-36",248.75,995,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"5345","8099-FAO-37-33",722.5,2890,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"5346","8100-FAO-34-36",118,354,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"5347","8101-FAO-34-37",262,786,TRUE,FALSE,FALSE,"Miscellaneous pelagic fishes",FALSE,FALSE,FALSE,1
"5348","8102-FAO-34-33",72,72,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"5349","8103-FAO-34-33",258,516,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"5350","8104-FAO-34-37",19.5,39,TRUE,FALSE,FALSE,"Miscellaneous pelagic fishes",FALSE,FALSE,FALSE,1
"5351","8106-FAO-47-34",21,21,TRUE,FALSE,FALSE,"Miscellaneous demersal fishes",FALSE,FALSE,FALSE,1
"5352","8107-FAO-87-34",972,1944,TRUE,FALSE,FALSE,"Miscellaneous demersal fishes",FALSE,FALSE,FALSE,1
"5353","8108-FAO-34-37",7.66666666666667,23,TRUE,FALSE,FALSE,"Miscellaneous pelagic fishes",FALSE,FALSE,FALSE,1
"5354","8109-FAO-87-37",4,4,TRUE,FALSE,FALSE,"Miscellaneous pelagic fishes",FALSE,FALSE,FALSE,1
"5355","8111-FAO-21-34",10.6666666666667,32,TRUE,FALSE,FALSE,"Miscellaneous demersal fishes",FALSE,FALSE,FALSE,1
"5356","8112-FAO-47-35",53,53,TRUE,FALSE,FALSE,"Herrings, sardines, anchovies",FALSE,FALSE,FALSE,1
"5357","8113-FAO-41-35",38,76,TRUE,FALSE,FALSE,"Herrings, sardines, anchovies",FALSE,FALSE,FALSE,1
"5358","8114-FAO-41-32",549,2196,TRUE,FALSE,FALSE,"Cods, hakes, haddocks",FALSE,FALSE,FALSE,1
"5359","8115-FAO-21-34",17,17,TRUE,FALSE,FALSE,"Miscellaneous demersal fishes",FALSE,FALSE,FALSE,1
"5360","8116-FAO-27-11",8,8,TRUE,FALSE,FALSE,"Carps, barbels and other cyprinids",FALSE,FALSE,FALSE,1
"5361","8118-FAO-47-36",109,218,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"5362","812-FAO-31-47",NA,0,TRUE,TRUE,TRUE,"Miscellaneous marine crustaceans",FALSE,FALSE,FALSE,1
"5363","8120-FAO-47-37",248.666666666667,746,TRUE,FALSE,FALSE,"Miscellaneous pelagic fishes",FALSE,FALSE,FALSE,1
"5364","8123-FAO-21-31",2.4,12,TRUE,FALSE,FALSE,"Flounders, halibuts, soles",FALSE,FALSE,FALSE,1
"5365","8125-FAO-21-35",147.6,738,TRUE,FALSE,FALSE,"Herrings, sardines, anchovies",FALSE,FALSE,FALSE,1
"5366","8128-FAO-21-37",203,812,TRUE,FALSE,FALSE,"Miscellaneous pelagic fishes",FALSE,FALSE,FALSE,1
"5367","8130-FAO-47-37",81,81,TRUE,FALSE,FALSE,"Miscellaneous pelagic fishes",FALSE,FALSE,FALSE,1
"5368","8134-FAO-27-34",24,24,TRUE,FALSE,FALSE,"Miscellaneous demersal fishes",FALSE,FALSE,FALSE,1
"5369","8137-FAO-34-33",7,7,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"5370","8138-FAO-34-33",656.5,3939,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"5371","8139-FAO-47-33",446,1338,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"5372","814-FAO-31-58",NA,0,TRUE,TRUE,TRUE,"Miscellaneous marine molluscs",FALSE,FALSE,FALSE,1
"5373","8141-FAO-47-34",1693,1693,TRUE,FALSE,FALSE,"Miscellaneous demersal fishes",FALSE,FALSE,FALSE,1
"5374","8142-FAO-34-37",6.33333333333333,38,TRUE,FALSE,FALSE,"Miscellaneous pelagic fishes",FALSE,FALSE,FALSE,1
"5375","8144-FAO-34-36",3.5,7,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"5376","8147-FAO-47-37",43.5,87,TRUE,FALSE,FALSE,"Miscellaneous pelagic fishes",FALSE,FALSE,FALSE,1
"5377","8148-FAO-34-33",11,11,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"5378","8149-FAO-34-33",217,434,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"5379","8150-FAO-34-35",63,252,TRUE,FALSE,FALSE,"Herrings, sardines, anchovies",FALSE,FALSE,FALSE,1
"5380","8151-FAO-34-34",8,40,TRUE,FALSE,FALSE,"Miscellaneous demersal fishes",FALSE,FALSE,FALSE,1
"5381","8152-FAO-41-32",28,28,TRUE,FALSE,FALSE,"Cods, hakes, haddocks",FALSE,FALSE,FALSE,1
"5382","8153-FAO-47-32",9757.66666666667,29273,TRUE,FALSE,FALSE,"Cods, hakes, haddocks",FALSE,FALSE,FALSE,1
"5383","8155-FAO-27-37",4768,4768,TRUE,FALSE,FALSE,"Miscellaneous pelagic fishes",FALSE,FALSE,FALSE,1
"5384","8156-FAO-21-37",2575.33333333333,7726,TRUE,FALSE,FALSE,"Miscellaneous pelagic fishes",FALSE,FALSE,FALSE,1
"5385","8157-FAO-47-37",222.666666666667,668,TRUE,FALSE,FALSE,"Miscellaneous pelagic fishes",FALSE,FALSE,FALSE,1
"5386","8160-FAO-47-37",202.833333333333,1217,TRUE,FALSE,FALSE,"Miscellaneous pelagic fishes",FALSE,FALSE,FALSE,1
"5387","8161-FAO-77-37",47,47,TRUE,FALSE,FALSE,"Miscellaneous pelagic fishes",FALSE,FALSE,FALSE,1
"5388","8163-FAO-27-35",1217.5,2435,TRUE,FALSE,FALSE,"Herrings, sardines, anchovies",FALSE,FALSE,FALSE,1
"5389","8164-FAO-27-45",20,20,TRUE,FALSE,FALSE,"Shrimps, prawns",FALSE,FALSE,FALSE,1
"5390","8165-FAO-34-33",61,61,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"5391","8166-FAO-47-33",222,666,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"5392","8167-FAO-27-11",15,15,TRUE,FALSE,FALSE,"Carps, barbels and other cyprinids",FALSE,FALSE,FALSE,1
"5393","8168-FAO-34-37",9500,19000,TRUE,FALSE,FALSE,"Miscellaneous pelagic fishes",FALSE,FALSE,FALSE,1
"5394","8169-FAO-34-57",23,23,TRUE,FALSE,FALSE,"Squids, cuttlefishes, octopuses",FALSE,FALSE,FALSE,1
"5395","8170-FAO-47-57",24,24,TRUE,FALSE,FALSE,"Squids, cuttlefishes, octopuses",FALSE,FALSE,FALSE,1
"5396","8171-FAO-27-11",19,19,TRUE,FALSE,FALSE,"Carps, barbels and other cyprinids",FALSE,FALSE,FALSE,1
"5397","8172-FAO-34-45",33,99,TRUE,FALSE,FALSE,"Shrimps, prawns",FALSE,FALSE,FALSE,1
"5398","8174-FAO-27-33",8,8,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"5399","8176-FAO-21-38",20,80,TRUE,FALSE,FALSE,"Sharks, rays, chimaeras",FALSE,FALSE,FALSE,1
"5400","8180-FAO-27-35",23,23,TRUE,FALSE,FALSE,"Herrings, sardines, anchovies",FALSE,FALSE,FALSE,1
"5401","8183-FAO-27-23",2,6,TRUE,FALSE,FALSE,"Salmons, trouts, smelts",FALSE,FALSE,FALSE,1
"5402","8186-FAO-34-31",58.6666666666667,176,TRUE,FALSE,FALSE,"Flounders, halibuts, soles",FALSE,FALSE,FALSE,1
"5403","8187-FAO-27-31",1034.2,5171,TRUE,FALSE,FALSE,"Flounders, halibuts, soles",FALSE,FALSE,FALSE,1
"5404","8189-FAO-27-11",5.5,11,TRUE,FALSE,FALSE,"Carps, barbels and other cyprinids",FALSE,FALSE,FALSE,1
"5405","8190-FAO-34-36",116.5,466,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"5406","8191-FAO-47-32",3,3,TRUE,FALSE,FALSE,"Cods, hakes, haddocks",FALSE,FALSE,FALSE,1
"5407","8192-FAO-41-32",24,24,TRUE,FALSE,FALSE,"Cods, hakes, haddocks",FALSE,FALSE,FALSE,1
"5408","8193-FAO-27-37",4.33333333333333,26,TRUE,FALSE,FALSE,"Miscellaneous pelagic fishes",FALSE,FALSE,FALSE,1
"5409","8194-FAO-27-33",1.5,3,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"5410","8195-FAO-81-37",6704.25,26817,TRUE,FALSE,FALSE,"Miscellaneous pelagic fishes",FALSE,FALSE,FALSE,1
"5411","8198-FAO-41-32",2528.5,10114,TRUE,FALSE,FALSE,"Cods, hakes, haddocks",FALSE,FALSE,FALSE,1
"5412","8199-FAO-87-32",10,10,TRUE,FALSE,FALSE,"Cods, hakes, haddocks",FALSE,FALSE,FALSE,1
"5413","8201-FAO-47-33",94,94,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"5414","8202-FAO-34-34",285,285,TRUE,FALSE,FALSE,"Miscellaneous demersal fishes",FALSE,FALSE,FALSE,1
"5415","8203-FAO-47-34",188,188,TRUE,FALSE,FALSE,"Miscellaneous demersal fishes",FALSE,FALSE,FALSE,1
"5416","8204-FAO-27-32",20.5,41,TRUE,FALSE,FALSE,"Cods, hakes, haddocks",FALSE,FALSE,FALSE,1
"5417","8205-FAO-21-32",111,444,TRUE,FALSE,FALSE,"Cods, hakes, haddocks",FALSE,FALSE,FALSE,1
"5418","8206-FAO-34-34",805,1610,TRUE,FALSE,FALSE,"Miscellaneous demersal fishes",FALSE,FALSE,FALSE,1
"5419","8208-FAO-41-32",8,8,TRUE,FALSE,FALSE,"Cods, hakes, haddocks",FALSE,FALSE,FALSE,1
"5420","8210-FAO-47-37",1941,1941,TRUE,FALSE,FALSE,"Miscellaneous pelagic fishes",FALSE,FALSE,FALSE,1
"5421","8213-FAO-47-34",188,188,TRUE,FALSE,FALSE,"Miscellaneous demersal fishes",FALSE,FALSE,FALSE,1
"5422","8214-FAO-47-33",285.666666666667,857,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"5423","8216-FAO-47-34",1351.33333333333,4054,TRUE,FALSE,FALSE,"Miscellaneous demersal fishes",FALSE,FALSE,FALSE,1
"5424","8218-FAO-27-37",1,1,TRUE,FALSE,FALSE,"Miscellaneous pelagic fishes",FALSE,FALSE,FALSE,1
"5425","8219-FAO-34-36",20.25,81,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"5426","8220-FAO-27-38",1,1,TRUE,FALSE,FALSE,"Sharks, rays, chimaeras",FALSE,FALSE,FALSE,1
"5427","8221-FAO-34-34",1630.33333333333,4891,TRUE,FALSE,FALSE,"Miscellaneous demersal fishes",FALSE,FALSE,FALSE,1
"5428","8222-FAO-41-34",262.333333333333,787,TRUE,FALSE,FALSE,"Miscellaneous demersal fishes",FALSE,FALSE,FALSE,1
"5429","8223-FAO-47-37",1787,1787,TRUE,FALSE,FALSE,"Miscellaneous pelagic fishes",FALSE,FALSE,FALSE,1
"5430","8224-FAO-34-35",1009.33333333333,3028,TRUE,FALSE,FALSE,"Herrings, sardines, anchovies",FALSE,FALSE,FALSE,1
"5431","8225-FAO-34-42",1,1,TRUE,FALSE,FALSE,"Crabs, sea-spiders",FALSE,FALSE,FALSE,1
"5432","8227-FAO-47-39",814.4,4072,TRUE,FALSE,FALSE,"Marine fishes not identified",FALSE,FALSE,FALSE,1
"5433","8228-FAO-41-39",244,1220,TRUE,FALSE,FALSE,"Marine fishes not identified",FALSE,FALSE,FALSE,1
"5434","8229-FAO-51-39",35.5,71,TRUE,FALSE,FALSE,"Marine fishes not identified",FALSE,FALSE,FALSE,1
"5435","8230-FAO-77-39",206,206,TRUE,FALSE,FALSE,"Marine fishes not identified",FALSE,FALSE,FALSE,1
"5436","8231-FAO-87-39",354.75,1419,TRUE,FALSE,FALSE,"Marine fishes not identified",FALSE,FALSE,FALSE,1
"5437","8233-FAO-34-45",11.5,23,TRUE,FALSE,FALSE,"Shrimps, prawns",FALSE,FALSE,FALSE,1
"5438","8234-FAO-31-45",184,368,TRUE,FALSE,FALSE,"Shrimps, prawns",FALSE,FALSE,FALSE,1
"5439","8235-FAO-51-45",11,11,TRUE,FALSE,FALSE,"Shrimps, prawns",FALSE,FALSE,FALSE,1
"5440","8236-FAO-34-37",8472,8472,TRUE,FALSE,FALSE,"Miscellaneous pelagic fishes",FALSE,FALSE,FALSE,1
"5441","8239-FAO-21-57",146,584,TRUE,FALSE,FALSE,"Squids, cuttlefishes, octopuses",FALSE,FALSE,FALSE,1
"5442","8240-FAO-34-57",641.5,2566,TRUE,FALSE,FALSE,"Squids, cuttlefishes, octopuses",FALSE,FALSE,FALSE,1
"5443","8241-FAO-77-37",149.5,299,TRUE,FALSE,FALSE,"Miscellaneous pelagic fishes",FALSE,FALSE,FALSE,1
"5444","8242-FAO-41-32",3100.8,15504,TRUE,FALSE,FALSE,"Cods, hakes, haddocks",FALSE,FALSE,FALSE,1
"5445","8243-FAO-41-34",113.25,453,TRUE,FALSE,FALSE,"Miscellaneous demersal fishes",FALSE,FALSE,FALSE,1
"5446","8244-FAO-34-37",12,36,TRUE,FALSE,FALSE,"Miscellaneous pelagic fishes",FALSE,FALSE,FALSE,1
"5447","8246-FAO-47-33",15,15,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"5448","8247-FAO-27-38",6.8,34,TRUE,FALSE,FALSE,"Sharks, rays, chimaeras",FALSE,FALSE,FALSE,1
"5449","8248-FAO-27-38",327.75,1311,TRUE,FALSE,FALSE,"Sharks, rays, chimaeras",FALSE,FALSE,FALSE,1
"5450","8250-FAO-27-38",40.6666666666667,244,TRUE,FALSE,FALSE,"Sharks, rays, chimaeras",FALSE,FALSE,FALSE,1
"5451","8251-FAO-34-38",3,3,TRUE,FALSE,FALSE,"Sharks, rays, chimaeras",FALSE,FALSE,FALSE,1
"5452","8252-FAO-47-38",204.5,409,TRUE,FALSE,FALSE,"Sharks, rays, chimaeras",FALSE,FALSE,FALSE,1
"5453","8253-FAO-41-38",92,184,TRUE,FALSE,FALSE,"Sharks, rays, chimaeras",FALSE,FALSE,FALSE,1
"5454","8254-FAO-21-32",17.1666666666667,103,TRUE,FALSE,FALSE,"Cods, hakes, haddocks",FALSE,FALSE,FALSE,1
"5455","8255-FAO-41-33",3,3,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"5456","8256-FAO-27-11",517,517,TRUE,FALSE,FALSE,"Carps, barbels and other cyprinids",FALSE,FALSE,FALSE,1
"5457","8257-FAO-27-32",275,825,TRUE,FALSE,FALSE,"Cods, hakes, haddocks",FALSE,FALSE,FALSE,1
"5458","8259-FAO-27-32",371.75,1487,TRUE,FALSE,FALSE,"Cods, hakes, haddocks",FALSE,FALSE,FALSE,1
"5459","8263-FAO-34-33",15,15,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"5460","8264-FAO-27-11",1.5,3,TRUE,FALSE,FALSE,"Carps, barbels and other cyprinids",FALSE,FALSE,FALSE,1
"5461","8265-FAO-34-34",38.1666666666667,229,TRUE,FALSE,FALSE,"Miscellaneous demersal fishes",FALSE,FALSE,FALSE,1
"5462","8266-FAO-27-32",120,240,TRUE,FALSE,FALSE,"Cods, hakes, haddocks",FALSE,FALSE,FALSE,1
"5463","8267-FAO-21-32",118.25,473,TRUE,FALSE,FALSE,"Cods, hakes, haddocks",FALSE,FALSE,FALSE,1
"5464","8268-FAO-27-33",1965.66666666667,5897,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"5465","8269-FAO-34-35",1596,3192,TRUE,FALSE,FALSE,"Herrings, sardines, anchovies",FALSE,FALSE,FALSE,1
"5466","8271-FAO-27-55",1,1,TRUE,FALSE,FALSE,"Scallops, pectens",FALSE,FALSE,FALSE,1
"5467","8272-FAO-34-34",529,529,TRUE,FALSE,FALSE,"Miscellaneous demersal fishes",FALSE,FALSE,FALSE,1
"5468","8274-FAO-47-33",194,194,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"5469","8276-FAO-27-24",4.16666666666667,25,TRUE,FALSE,FALSE,"Shads",FALSE,FALSE,FALSE,1
"5470","8277-FAO-34-38",142,142,TRUE,FALSE,FALSE,"Sharks, rays, chimaeras",FALSE,FALSE,FALSE,1
"5471","8278-FAO-47-38",52,52,TRUE,FALSE,FALSE,"Sharks, rays, chimaeras",FALSE,FALSE,FALSE,1
"5472","8279-FAO-27-11",4,4,TRUE,FALSE,FALSE,"Carps, barbels and other cyprinids",FALSE,FALSE,FALSE,1
"5473","8280-FAO-21-32",8609.5,34438,TRUE,FALSE,FALSE,"Cods, hakes, haddocks",FALSE,FALSE,FALSE,1
"5474","8281-FAO-27-34",14,70,TRUE,FALSE,FALSE,"Miscellaneous demersal fishes",FALSE,FALSE,FALSE,1
"5475","8283-FAO-47-34",430,430,TRUE,FALSE,FALSE,"Miscellaneous demersal fishes",FALSE,FALSE,FALSE,1
"5476","8284-FAO-47-34",1248,2496,TRUE,FALSE,FALSE,"Miscellaneous demersal fishes",FALSE,FALSE,FALSE,1
"5477","8285-FAO-87-35",1731.5,3463,TRUE,FALSE,FALSE,"Herrings, sardines, anchovies",FALSE,FALSE,FALSE,1
"5478","8286-FAO-47-31",285,285,TRUE,FALSE,FALSE,"Flounders, halibuts, soles",FALSE,FALSE,FALSE,1
"5479","8287-FAO-41-32",3690.6,18453,TRUE,FALSE,FALSE,"Cods, hakes, haddocks",FALSE,FALSE,FALSE,1
"5480","8288-FAO-87-37",70,140,TRUE,FALSE,FALSE,"Miscellaneous pelagic fishes",FALSE,FALSE,FALSE,1
"5481","8289-FAO-34-36",794,794,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"5482","8290-FAO-27-25",306.166666666667,1837,TRUE,FALSE,FALSE,"Miscellaneous diadromous fishes",FALSE,FALSE,FALSE,1
"5483","8291-FAO-47-33",2164,2164,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"5484","8293-FAO-47-36",5,5,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"5485","8294-FAO-51-36",282,282,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"5486","8295-FAO-87-36",24,24,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"5487","8297-FAO-34-37",21.75,87,TRUE,FALSE,FALSE,"Miscellaneous pelagic fishes",FALSE,FALSE,FALSE,1
"5488","8298-FAO-34-57",87.75,351,TRUE,FALSE,FALSE,"Squids, cuttlefishes, octopuses",FALSE,FALSE,FALSE,1
"5489","8299-FAO-27-57",241,241,TRUE,FALSE,FALSE,"Squids, cuttlefishes, octopuses",FALSE,FALSE,FALSE,1
"5490","8300-FAO-47-57",22.6666666666667,68,TRUE,FALSE,FALSE,"Squids, cuttlefishes, octopuses",FALSE,FALSE,FALSE,1
"5491","8302-FAO-77-57",4219.5,8439,TRUE,FALSE,FALSE,"Squids, cuttlefishes, octopuses",FALSE,FALSE,FALSE,1
"5492","8303-FAO-87-57",1075,1075,TRUE,FALSE,FALSE,"Squids, cuttlefishes, octopuses",FALSE,FALSE,FALSE,1
"5493","8304-FAO-81-57",61,61,TRUE,FALSE,FALSE,"Squids, cuttlefishes, octopuses",FALSE,FALSE,FALSE,1
"5494","8308-FAO-47-33",415.666666666667,1247,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"5495","8309-FAO-27-32",2,6,TRUE,FALSE,FALSE,"Cods, hakes, haddocks",FALSE,FALSE,FALSE,1
"5496","8310-FAO-21-32",2,6,TRUE,FALSE,FALSE,"Cods, hakes, haddocks",FALSE,FALSE,FALSE,1
"5497","8311-FAO-34-33",4,12,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"5498","8313-FAO-21-34",1,3,TRUE,FALSE,FALSE,"Miscellaneous demersal fishes",FALSE,FALSE,FALSE,1
"5499","8314-FAO-34-36",332,332,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"5500","8315-FAO-21-31",8.5,51,TRUE,FALSE,FALSE,"Flounders, halibuts, soles",FALSE,FALSE,FALSE,1
"5501","8316-FAO-57-36",9,9,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"5502","8318-FAO-57-36",15,15,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"5503","832-FAO-27-38",348.8,1744,TRUE,FALSE,FALSE,"Sharks, rays, chimaeras",FALSE,FALSE,FALSE,1
"5504","8320-FAO-51-36",24.3333333333333,73,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"5505","8321-FAO-57-36",1,1,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"5506","8322-FAO-51-36",4,4,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"5507","8333-FAO-57-36",3,3,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"5508","8334-FAO-51-36",4.66666666666667,28,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"5509","8338-FAO-57-38",1,1,TRUE,FALSE,FALSE,"Sharks, rays, chimaeras",FALSE,FALSE,FALSE,1
"5510","8340-FAO-51-36",1,2,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"5511","8342-FAO-51-36",1,2,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"5512","8343-FAO-57-36",1,1,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"5513","8344-FAO-51-36",4.66666666666667,14,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"5514","8345-FAO-57-36",4,4,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"5515","8348-FAO-51-36",1,3,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"5516","8349-FAO-57-36",34,34,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"5517","8357-FAO-57-37",14289.3333333333,85736,TRUE,FALSE,FALSE,"Miscellaneous pelagic fishes",FALSE,FALSE,FALSE,1
"5518","8358-FAO-71-37",32518.8333333333,195113,TRUE,FALSE,FALSE,"Miscellaneous pelagic fishes",FALSE,FALSE,FALSE,1
"5519","8360-FAO-71-36",527.5,2110,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"5520","8361-FAO-57-33",4288,25728,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"5521","8362-FAO-71-33",13073.5,78441,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"5522","8391-FAO-57-33",135.333333333333,812,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"5523","8397-FAO-57-33",147,147,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"5524","8398-FAO-71-33",35,35,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"5525","8399-FAO-57-36",192,576,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"5526","840-FAO-27-38",90.2,451,TRUE,FALSE,FALSE,"Sharks, rays, chimaeras",FALSE,FALSE,FALSE,1
"5527","8400-FAO-71-36",3013.66666666667,9041,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"5528","8405-FAO-57-33",178,356,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"5529","8440-FAO-57-33",122,732,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"5530","8441-FAO-71-33",902.833333333333,5417,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"5531","8448-FAO-57-37",37,37,TRUE,FALSE,FALSE,"Miscellaneous pelagic fishes",FALSE,FALSE,FALSE,1
"5532","8449-FAO-71-37",36,36,TRUE,FALSE,FALSE,"Miscellaneous pelagic fishes",FALSE,FALSE,FALSE,1
"5533","8454-FAO-57-33",744,744,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"5534","8480-FAO-57-36",97,388,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"5535","8481-FAO-71-36",3607.83333333333,21647,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"5536","8493-FAO-71-36",315.2,1576,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"5537","85-FAO-37-38",60.6666666666667,364,TRUE,FALSE,FALSE,"Sharks, rays, chimaeras",FALSE,FALSE,FALSE,1
"5538","8514-FAO-71-36",945.6,4728,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"5539","8526-FAO-51-43",13.3333333333333,40,TRUE,FALSE,FALSE,"Lobsters, spiny-rock lobsters",FALSE,FALSE,FALSE,1
"5540","8527-FAO-51-36",23,69,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"5541","8531-FAO-37-33",1.33333333333333,4,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
