assessid,assessorid,stockid,recorder,dateloaded,daterecorded,assessyear,assesssource,contacts,notes,pdffile,assess,refpoints,assessmethod,assesscomments,xlsfilename,mostrecent,tsn,scientificname,genus,species,assessid,bioid,biovalue,bioyear,bionotes,stockid,scientificname,commonname,stocklong,commonname1,family
NEFSC-SHAKEGOMNGB-1955-2005-COL,NEFSC,SHAKEGOMNGB,COL,7/25/11,4/24/09,1955-2005,http://www.nefsc.noaa.gov/nefsc/publications/crd/crd0609/,,,SilverHake-2005-NEFSC-Assessment.pdf,1,1,RV,NEFSC fall survey index and exploitation index used to determine stock status,../spreadsheets/COL-SILVERHAKEGOMNGB-2005-editedOJ.xls,yes,164791,Merluccius bilinearis,Merluccius,bilinearis,NEFSC-SHAKEGOMNGB-1955-2005-COL,Habitat-Habitat,semi-demersal marine,NULL,,SHAKEGOMNGB,Merluccius bilinearis,Silver Hake,Silver hake Gulf of Maine / Northern Georges Bank,Silver Hake,Merlucciidae
NEFSC-SHAKEGOMNGB-1955-2005-COL,NEFSC,SHAKEGOMNGB,COL,7/25/11,4/24/09,1955-2005,http://www.nefsc.noaa.gov/nefsc/publications/crd/crd0609/,,,SilverHake-2005-NEFSC-Assessment.pdf,1,1,RV,NEFSC fall survey index and exploitation index used to determine stock status,../spreadsheets/COL-SILVERHAKEGOMNGB-2005-editedOJ.xls,yes,164791,Merluccius bilinearis,Merluccius,bilinearis,NEFSC-SHAKEGOMNGB-1955-2005-COL,MAX-AGE-yr,14,NULL,,SHAKEGOMNGB,Merluccius bilinearis,Silver Hake,Silver hake Gulf of Maine / Northern Georges Bank,Silver Hake,Merlucciidae
NEFSC-SHAKEGOMNGB-1955-2005-COL,NEFSC,SHAKEGOMNGB,COL,7/25/11,4/24/09,1955-2005,http://www.nefsc.noaa.gov/nefsc/publications/crd/crd0609/,,,SilverHake-2005-NEFSC-Assessment.pdf,1,1,RV,NEFSC fall survey index and exploitation index used to determine stock status,../spreadsheets/COL-SILVERHAKEGOMNGB-2005-editedOJ.xls,yes,164791,Merluccius bilinearis,Merluccius,bilinearis,NEFSC-SHAKEGOMNGB-1955-2005-COL,MAX-LEN-cm,70,NULL,,SHAKEGOMNGB,Merluccius bilinearis,Silver Hake,Silver hake Gulf of Maine / Northern Georges Bank,Silver Hake,Merlucciidae
NEFSC-SHAKEGOMNGB-1955-2005-COL,NEFSC,SHAKEGOMNGB,COL,7/25/11,4/24/09,1955-2005,http://www.nefsc.noaa.gov/nefsc/publications/crd/crd0609/,,,SilverHake-2005-NEFSC-Assessment.pdf,1,1,RV,NEFSC fall survey index and exploitation index used to determine stock status,../spreadsheets/COL-SILVERHAKEGOMNGB-2005-editedOJ.xls,yes,164791,Merluccius bilinearis,Merluccius,bilinearis,NEFSC-SHAKEGOMNGB-1955-2005-COL,Bmsy-relative,6.63,2005,proxy Bmsy,SHAKEGOMNGB,Merluccius bilinearis,Silver Hake,Silver hake Gulf of Maine / Northern Georges Bank,Silver Hake,Merlucciidae
NEFSC-SHAKEGOMNGB-1955-2005-COL,NEFSC,SHAKEGOMNGB,COL,7/25/11,4/24/09,1955-2005,http://www.nefsc.noaa.gov/nefsc/publications/crd/crd0609/,,,SilverHake-2005-NEFSC-Assessment.pdf,1,1,RV,NEFSC fall survey index and exploitation index used to determine stock status,../spreadsheets/COL-SILVERHAKEGOMNGB-2005-editedOJ.xls,yes,164791,Merluccius bilinearis,Merluccius,bilinearis,NEFSC-SHAKEGOMNGB-1955-2005-COL,Bpa-relative,3.31,2005,proxy 1/2 Bmsy,SHAKEGOMNGB,Merluccius bilinearis,Silver Hake,Silver hake Gulf of Maine / Northern Georges Bank,Silver Hake,Merlucciidae
NEFSC-SHAKEGOMNGB-1955-2005-COL,NEFSC,SHAKEGOMNGB,COL,7/25/11,4/24/09,1955-2005,http://www.nefsc.noaa.gov/nefsc/publications/crd/crd0609/,,,SilverHake-2005-NEFSC-Assessment.pdf,1,1,RV,NEFSC fall survey index and exploitation index used to determine stock status,../spreadsheets/COL-SILVERHAKEGOMNGB-2005-editedOJ.xls,yes,164791,Merluccius bilinearis,Merluccius,bilinearis,NEFSC-SHAKEGOMNGB-1955-2005-COL,Umsy-ratio,2.57,2005,Fmsy proxy,SHAKEGOMNGB,Merluccius bilinearis,Silver Hake,Silver hake Gulf of Maine / Northern Georges Bank,Silver Hake,Merlucciidae
NEFSC-SHAKESGBMATL-1955-2005-COL,NEFSC,SHAKESGBMATL,COL,7/25/11,4/24/09,1955-2005,http://www.nefsc.noaa.gov/nefsc/publications/crd/crd0609/,,,SilverHake-2005-NEFSC-Assessment.pdf,1,1,RV,NEFSC fall survey index and exploitation index used to determine stock status,../spreadsheets/COL-SILVERHAKESGBMA-2005-editedOJ.xls,yes,164791,Merluccius bilinearis,Merluccius,bilinearis,NEFSC-SHAKESGBMATL-1955-2005-COL,TB-TYPE-0-1,0,2005,,SHAKESGBMATL,Merluccius bilinearis,Silver Hake,Silver hake Southern Georges Bank / Mid-Atlantic,Silver Hake,Merlucciidae
NEFSC-SHAKESGBMATL-1955-2005-COL,NEFSC,SHAKESGBMATL,COL,7/25/11,4/24/09,1955-2005,http://www.nefsc.noaa.gov/nefsc/publications/crd/crd0609/,,,SilverHake-2005-NEFSC-Assessment.pdf,1,1,RV,NEFSC fall survey index and exploitation index used to determine stock status,../spreadsheets/COL-SILVERHAKESGBMA-2005-editedOJ.xls,yes,164791,Merluccius bilinearis,Merluccius,bilinearis,NEFSC-SHAKESGBMATL-1955-2005-COL,A50-yr,2,NULL,,SHAKESGBMATL,Merluccius bilinearis,Silver Hake,Silver hake Southern Georges Bank / Mid-Atlantic,Silver Hake,Merlucciidae
NEFSC-SHAKESGBMATL-1955-2005-COL,NEFSC,SHAKESGBMATL,COL,7/25/11,4/24/09,1955-2005,http://www.nefsc.noaa.gov/nefsc/publications/crd/crd0609/,,,SilverHake-2005-NEFSC-Assessment.pdf,1,1,RV,NEFSC fall survey index and exploitation index used to determine stock status,../spreadsheets/COL-SILVERHAKESGBMA-2005-editedOJ.xls,yes,164791,Merluccius bilinearis,Merluccius,bilinearis,NEFSC-SHAKESGBMATL-1955-2005-COL,MAT-CALC-0-1,1,NULL,,SHAKESGBMATL,Merluccius bilinearis,Silver Hake,Silver hake Southern Georges Bank / Mid-Atlantic,Silver Hake,Merlucciidae
NEFSC-SHAKESGBMATL-1955-2005-COL,NEFSC,SHAKESGBMATL,COL,7/25/11,4/24/09,1955-2005,http://www.nefsc.noaa.gov/nefsc/publications/crd/crd0609/,,,SilverHake-2005-NEFSC-Assessment.pdf,1,1,RV,NEFSC fall survey index and exploitation index used to determine stock status,../spreadsheets/COL-SILVERHAKESGBMA-2005-editedOJ.xls,yes,164791,Merluccius bilinearis,Merluccius,bilinearis,NEFSC-SHAKESGBMATL-1955-2005-COL,Habitat-Habitat,semi-demersal marine,NULL,,SHAKESGBMATL,Merluccius bilinearis,Silver Hake,Silver hake Southern Georges Bank / Mid-Atlantic,Silver Hake,Merlucciidae
NEFSC-SHAKESGBMATL-1955-2005-COL,NEFSC,SHAKESGBMATL,COL,7/25/11,4/24/09,1955-2005,http://www.nefsc.noaa.gov/nefsc/publications/crd/crd0609/,,,SilverHake-2005-NEFSC-Assessment.pdf,1,1,RV,NEFSC fall survey index and exploitation index used to determine stock status,../spreadsheets/COL-SILVERHAKESGBMA-2005-editedOJ.xls,yes,164791,Merluccius bilinearis,Merluccius,bilinearis,NEFSC-SHAKESGBMATL-1955-2005-COL,MAX-AGE-yr,14,NULL,,SHAKESGBMATL,Merluccius bilinearis,Silver Hake,Silver hake Southern Georges Bank / Mid-Atlantic,Silver Hake,Merlucciidae
NEFSC-SHAKESGBMATL-1955-2005-COL,NEFSC,SHAKESGBMATL,COL,7/25/11,4/24/09,1955-2005,http://www.nefsc.noaa.gov/nefsc/publications/crd/crd0609/,,,SilverHake-2005-NEFSC-Assessment.pdf,1,1,RV,NEFSC fall survey index and exploitation index used to determine stock status,../spreadsheets/COL-SILVERHAKESGBMA-2005-editedOJ.xls,yes,164791,Merluccius bilinearis,Merluccius,bilinearis,NEFSC-SHAKESGBMATL-1955-2005-COL,MAX-LEN-cm,70,NULL,,SHAKESGBMATL,Merluccius bilinearis,Silver Hake,Silver hake Southern Georges Bank / Mid-Atlantic,Silver Hake,Merlucciidae
NEFSC-SHAKESGBMATL-1955-2005-COL,NEFSC,SHAKESGBMATL,COL,7/25/11,4/24/09,1955-2005,http://www.nefsc.noaa.gov/nefsc/publications/crd/crd0609/,,,SilverHake-2005-NEFSC-Assessment.pdf,1,1,RV,NEFSC fall survey index and exploitation index used to determine stock status,../spreadsheets/COL-SILVERHAKESGBMA-2005-editedOJ.xls,yes,164791,Merluccius bilinearis,Merluccius,bilinearis,NEFSC-SHAKESGBMATL-1955-2005-COL,Bmsy-relative,1.78,2005,proxy Bmsy,SHAKESGBMATL,Merluccius bilinearis,Silver Hake,Silver hake Southern Georges Bank / Mid-Atlantic,Silver Hake,Merlucciidae
NEFSC-SHAKESGBMATL-1955-2005-COL,NEFSC,SHAKESGBMATL,COL,7/25/11,4/24/09,1955-2005,http://www.nefsc.noaa.gov/nefsc/publications/crd/crd0609/,,,SilverHake-2005-NEFSC-Assessment.pdf,1,1,RV,NEFSC fall survey index and exploitation index used to determine stock status,../spreadsheets/COL-SILVERHAKESGBMA-2005-editedOJ.xls,yes,164791,Merluccius bilinearis,Merluccius,bilinearis,NEFSC-SHAKESGBMATL-1955-2005-COL,Bpa-relative,0.89,2005,proxy 1/2 Bmsy,SHAKESGBMATL,Merluccius bilinearis,Silver Hake,Silver hake Southern Georges Bank / Mid-Atlantic,Silver Hake,Merlucciidae
NEFSC-SHAKESGBMATL-1955-2005-COL,NEFSC,SHAKESGBMATL,COL,7/25/11,4/24/09,1955-2005,http://www.nefsc.noaa.gov/nefsc/publications/crd/crd0609/,,,SilverHake-2005-NEFSC-Assessment.pdf,1,1,RV,NEFSC fall survey index and exploitation index used to determine stock status,../spreadsheets/COL-SILVERHAKESGBMA-2005-editedOJ.xls,yes,164791,Merluccius bilinearis,Merluccius,bilinearis,NEFSC-SHAKESGBMATL-1955-2005-COL,Umsy-ratio,34.39,2005,Fmsy proxy,SHAKESGBMATL,Merluccius bilinearis,Silver Hake,Silver hake Southern Georges Bank / Mid-Atlantic,Silver Hake,Merlucciidae
NEFSC-SHAKESGBMATL-1955-2005-COL,NEFSC,SHAKESGBMATL,COL,7/25/11,4/24/09,1955-2005,http://www.nefsc.noaa.gov/nefsc/publications/crd/crd0609/,,,SilverHake-2005-NEFSC-Assessment.pdf,1,1,RV,NEFSC fall survey index and exploitation index used to determine stock status,../spreadsheets/COL-SILVERHAKESGBMA-2005-editedOJ.xls,yes,164791,Merluccius bilinearis,Merluccius,bilinearis,NEFSC-SHAKESGBMATL-1955-2005-COL,Upa-ratio,20.63,2005,Ftarget proxy,SHAKESGBMATL,Merluccius bilinearis,Silver Hake,Silver hake Southern Georges Bank / Mid-Atlantic,Silver Hake,Merlucciidae
NEFSC-POLL5YZ-1963-2007-MAYO,NEFSC,POLL5YZ,MAYO,7/25/11,4/20/09,1963-2007,http://www.nefsc.noaa.gov/nefsc/publications/crd/crd0815/,,Stock under rebuilding program with 2018 deadline.,http://www.nefsc.noaa.gov/nefsc/publications/crd/crd0815/crd0815.pdf,1,1,AIM,no comments,../spreadsheets/MAYO-POLLOCK-5YZ-2008-editedOJ.xls,yes,164727,Pollachius virens,Pollachius,virens,NEFSC-POLL5YZ-1963-2007-MAYO,A50-yr,3.4,NULL,,POLL5YZ,Pollachius virens,Pollock,Pollock NAFO-5YZ,Pollock,Gadidae
NEFSC-POLL5YZ-1963-2007-MAYO,NEFSC,POLL5YZ,MAYO,7/25/11,4/20/09,1963-2007,http://www.nefsc.noaa.gov/nefsc/publications/crd/crd0815/,,Stock under rebuilding program with 2018 deadline.,http://www.nefsc.noaa.gov/nefsc/publications/crd/crd0815/crd0815.pdf,1,1,AIM,no comments,../spreadsheets/MAYO-POLLOCK-5YZ-2008-editedOJ.xls,yes,164727,Pollachius virens,Pollachius,virens,NEFSC-POLL5YZ-1963-2007-MAYO,L50-cm,49.5,NULL,,POLL5YZ,Pollachius virens,Pollock,Pollock NAFO-5YZ,Pollock,Gadidae
NEFSC-POLL5YZ-1963-2007-MAYO,NEFSC,POLL5YZ,MAYO,7/25/11,4/20/09,1963-2007,http://www.nefsc.noaa.gov/nefsc/publications/crd/crd0815/,,Stock under rebuilding program with 2018 deadline.,http://www.nefsc.noaa.gov/nefsc/publications/crd/crd0815/crd0815.pdf,1,1,AIM,no comments,../spreadsheets/MAYO-POLLOCK-5YZ-2008-editedOJ.xls,yes,164727,Pollachius virens,Pollachius,virens,NEFSC-POLL5YZ-1963-2007-MAYO,M-1/yr,0.2,NULL,,POLL5YZ,Pollachius virens,Pollock,Pollock NAFO-5YZ,Pollock,Gadidae
NEFSC-POLL5YZ-1963-2007-MAYO,NEFSC,POLL5YZ,MAYO,7/25/11,4/20/09,1963-2007,http://www.nefsc.noaa.gov/nefsc/publications/crd/crd0815/,,Stock under rebuilding program with 2018 deadline.,http://www.nefsc.noaa.gov/nefsc/publications/crd/crd0815/crd0815.pdf,1,1,AIM,no comments,../spreadsheets/MAYO-POLLOCK-5YZ-2008-editedOJ.xls,yes,164727,Pollachius virens,Pollachius,virens,NEFSC-POLL5YZ-1963-2007-MAYO,Blim-relative,1,NULL,,POLL5YZ,Pollachius virens,Pollock,Pollock NAFO-5YZ,Pollock,Gadidae
NEFSC-POLL5YZ-1963-2007-MAYO,NEFSC,POLL5YZ,MAYO,7/25/11,4/20/09,1963-2007,http://www.nefsc.noaa.gov/nefsc/publications/crd/crd0815/,,Stock under rebuilding program with 2018 deadline.,http://www.nefsc.noaa.gov/nefsc/publications/crd/crd0815/crd0815.pdf,1,1,AIM,no comments,../spreadsheets/MAYO-POLLOCK-5YZ-2008-editedOJ.xls,yes,164727,Pollachius virens,Pollachius,virens,NEFSC-POLL5YZ-1963-2007-MAYO,Bmsy-relative,2,NULL,,POLL5YZ,Pollachius virens,Pollock,Pollock NAFO-5YZ,Pollock,Gadidae
NEFSC-POLL5YZ-1963-2007-MAYO,NEFSC,POLL5YZ,MAYO,7/25/11,4/20/09,1963-2007,http://www.nefsc.noaa.gov/nefsc/publications/crd/crd0815/,,Stock under rebuilding program with 2018 deadline.,http://www.nefsc.noaa.gov/nefsc/publications/crd/crd0815/crd0815.pdf,1,1,AIM,no comments,../spreadsheets/MAYO-POLLOCK-5YZ-2008-editedOJ.xls,yes,164727,Pollachius virens,Pollachius,virens,NEFSC-POLL5YZ-1963-2007-MAYO,Umsy-ratio,5.65,NULL,,POLL5YZ,Pollachius virens,Pollock,Pollock NAFO-5YZ,Pollock,Gadidae
NEFSC-POLL5YZ-1963-2007-MAYO,NEFSC,POLL5YZ,MAYO,7/25/11,4/20/09,1963-2007,http://www.nefsc.noaa.gov/nefsc/publications/crd/crd0815/,,Stock under rebuilding program with 2018 deadline.,http://www.nefsc.noaa.gov/nefsc/publications/crd/crd0815/crd0815.pdf,1,1,AIM,no comments,../spreadsheets/MAYO-POLLOCK-5YZ-2008-editedOJ.xls,yes,164727,Pollachius virens,Pollachius,virens,NEFSC-POLL5YZ-1963-2007-MAYO,MSY-MT,11320,NULL,,POLL5YZ,Pollachius virens,Pollock,Pollock NAFO-5YZ,Pollock,Gadidae
NEFSC-HERRNWATLC-1960-2005-OVERHOLTZ,NEFSC,HERRNWATLC,OVERHOLTZ,7/25/11,4/29/09,1960-2005,http://www.mar.dfo-mpo.gc.ca/science/TRAC/TSRs%5CTSR_2006_01_E.pdf,,,Herring2006.pdf,1,1,AD-CAM,,../spreadsheets/OVERHOLTZ-ATLHERRING-2008-editedOJ.xls,yes,161722,Clupea harengus,Clupea,harengus,NEFSC-HERRNWATLC-1960-2005-OVERHOLTZ,SSB-AGE-yr,3+,NULL,,HERRNWATLC,Clupea harengus,Herring,Atlantic herring Northwestern Atlantic Coast,Herring,Clupeidae
NEFSC-HERRNWATLC-1960-2005-OVERHOLTZ,NEFSC,HERRNWATLC,OVERHOLTZ,7/25/11,4/29/09,1960-2005,http://www.mar.dfo-mpo.gc.ca/science/TRAC/TSRs%5CTSR_2006_01_E.pdf,,,Herring2006.pdf,1,1,AD-CAM,,../spreadsheets/OVERHOLTZ-ATLHERRING-2008-editedOJ.xls,yes,161722,Clupea harengus,Clupea,harengus,NEFSC-HERRNWATLC-1960-2005-OVERHOLTZ,SSB-SEX-sex,0,NULL,,HERRNWATLC,Clupea harengus,Herring,Atlantic herring Northwestern Atlantic Coast,Herring,Clupeidae
NEFSC-HERRNWATLC-1960-2005-OVERHOLTZ,NEFSC,HERRNWATLC,OVERHOLTZ,7/25/11,4/29/09,1960-2005,http://www.mar.dfo-mpo.gc.ca/science/TRAC/TSRs%5CTSR_2006_01_E.pdf,,,Herring2006.pdf,1,1,AD-CAM,,../spreadsheets/OVERHOLTZ-ATLHERRING-2008-editedOJ.xls,yes,161722,Clupea harengus,Clupea,harengus,NEFSC-HERRNWATLC-1960-2005-OVERHOLTZ,REC-AGE-yr,2,NULL,,HERRNWATLC,Clupea harengus,Herring,Atlantic herring Northwestern Atlantic Coast,Herring,Clupeidae
NEFSC-HERRNWATLC-1960-2005-OVERHOLTZ,NEFSC,HERRNWATLC,OVERHOLTZ,7/25/11,4/29/09,1960-2005,http://www.mar.dfo-mpo.gc.ca/science/TRAC/TSRs%5CTSR_2006_01_E.pdf,,,Herring2006.pdf,1,1,AD-CAM,,../spreadsheets/OVERHOLTZ-ATLHERRING-2008-editedOJ.xls,yes,161722,Clupea harengus,Clupea,harengus,NEFSC-HERRNWATLC-1960-2005-OVERHOLTZ,F-SEX-sex,0,NULL,,HERRNWATLC,Clupea harengus,Herring,Atlantic herring Northwestern Atlantic Coast,Herring,Clupeidae
NEFSC-HERRNWATLC-1960-2005-OVERHOLTZ,NEFSC,HERRNWATLC,OVERHOLTZ,7/25/11,4/29/09,1960-2005,http://www.mar.dfo-mpo.gc.ca/science/TRAC/TSRs%5CTSR_2006_01_E.pdf,,,Herring2006.pdf,1,1,AD-CAM,,../spreadsheets/OVERHOLTZ-ATLHERRING-2008-editedOJ.xls,yes,161722,Clupea harengus,Clupea,harengus,NEFSC-HERRNWATLC-1960-2005-OVERHOLTZ,A50-yr,2.95,NULL,,HERRNWATLC,Clupea harengus,Herring,Atlantic herring Northwestern Atlantic Coast,Herring,Clupeidae
NEFSC-HERRNWATLC-1960-2005-OVERHOLTZ,NEFSC,HERRNWATLC,OVERHOLTZ,7/25/11,4/29/09,1960-2005,http://www.mar.dfo-mpo.gc.ca/science/TRAC/TSRs%5CTSR_2006_01_E.pdf,,,Herring2006.pdf,1,1,AD-CAM,,../spreadsheets/OVERHOLTZ-ATLHERRING-2008-editedOJ.xls,yes,161722,Clupea harengus,Clupea,harengus,NEFSC-HERRNWATLC-1960-2005-OVERHOLTZ,L50-cm,25.35,NULL,,HERRNWATLC,Clupea harengus,Herring,Atlantic herring Northwestern Atlantic Coast,Herring,Clupeidae
NEFSC-HERRNWATLC-1960-2005-OVERHOLTZ,NEFSC,HERRNWATLC,OVERHOLTZ,7/25/11,4/29/09,1960-2005,http://www.mar.dfo-mpo.gc.ca/science/TRAC/TSRs%5CTSR_2006_01_E.pdf,,,Herring2006.pdf,1,1,AD-CAM,,../spreadsheets/OVERHOLTZ-ATLHERRING-2008-editedOJ.xls,yes,161722,Clupea harengus,Clupea,harengus,NEFSC-HERRNWATLC-1960-2005-OVERHOLTZ,LW-a-g/cm,9.40E-06,NULL,,HERRNWATLC,Clupea harengus,Herring,Atlantic herring Northwestern Atlantic Coast,Herring,Clupeidae
NEFSC-HERRNWATLC-1960-2005-OVERHOLTZ,NEFSC,HERRNWATLC,OVERHOLTZ,7/25/11,4/29/09,1960-2005,http://www.mar.dfo-mpo.gc.ca/science/TRAC/TSRs%5CTSR_2006_01_E.pdf,,,Herring2006.pdf,1,1,AD-CAM,,../spreadsheets/OVERHOLTZ-ATLHERRING-2008-editedOJ.xls,yes,161722,Clupea harengus,Clupea,harengus,NEFSC-HERRNWATLC-1960-2005-OVERHOLTZ,LW-b-dimensionless,2.9794,NULL,,HERRNWATLC,Clupea harengus,Herring,Atlantic herring Northwestern Atlantic Coast,Herring,Clupeidae
NEFSC-HERRNWATLC-1960-2005-OVERHOLTZ,NEFSC,HERRNWATLC,OVERHOLTZ,7/25/11,4/29/09,1960-2005,http://www.mar.dfo-mpo.gc.ca/science/TRAC/TSRs%5CTSR_2006_01_E.pdf,,,Herring2006.pdf,1,1,AD-CAM,,../spreadsheets/OVERHOLTZ-ATLHERRING-2008-editedOJ.xls,yes,161722,Clupea harengus,Clupea,harengus,NEFSC-HERRNWATLC-1960-2005-OVERHOLTZ,M-1/T,0.2,NULL,,HERRNWATLC,Clupea harengus,Herring,Atlantic herring Northwestern Atlantic Coast,Herring,Clupeidae
NEFSC-HERRNWATLC-1960-2005-OVERHOLTZ,NEFSC,HERRNWATLC,OVERHOLTZ,7/25/11,4/29/09,1960-2005,http://www.mar.dfo-mpo.gc.ca/science/TRAC/TSRs%5CTSR_2006_01_E.pdf,,,Herring2006.pdf,1,1,AD-CAM,,../spreadsheets/OVERHOLTZ-ATLHERRING-2008-editedOJ.xls,yes,161722,Clupea harengus,Clupea,harengus,NEFSC-HERRNWATLC-1960-2005-OVERHOLTZ,MAX-AGE-yr,18,NULL,,HERRNWATLC,Clupea harengus,Herring,Atlantic herring Northwestern Atlantic Coast,Herring,Clupeidae
NEFSC-HERRNWATLC-1960-2005-OVERHOLTZ,NEFSC,HERRNWATLC,OVERHOLTZ,7/25/11,4/29/09,1960-2005,http://www.mar.dfo-mpo.gc.ca/science/TRAC/TSRs%5CTSR_2006_01_E.pdf,,,Herring2006.pdf,1,1,AD-CAM,,../spreadsheets/OVERHOLTZ-ATLHERRING-2008-editedOJ.xls,yes,161722,Clupea harengus,Clupea,harengus,NEFSC-HERRNWATLC-1960-2005-OVERHOLTZ,SSBmsy-MT,629000,NULL,,HERRNWATLC,Clupea harengus,Herring,Atlantic herring Northwestern Atlantic Coast,Herring,Clupeidae
NEFSC-HERRNWATLC-1960-2005-OVERHOLTZ,NEFSC,HERRNWATLC,OVERHOLTZ,7/25/11,4/29/09,1960-2005,http://www.mar.dfo-mpo.gc.ca/science/TRAC/TSRs%5CTSR_2006_01_E.pdf,,,Herring2006.pdf,1,1,AD-CAM,,../spreadsheets/OVERHOLTZ-ATLHERRING-2008-editedOJ.xls,yes,161722,Clupea harengus,Clupea,harengus,NEFSC-HERRNWATLC-1960-2005-OVERHOLTZ,F0.1-1/T,0.21,NULL,,HERRNWATLC,Clupea harengus,Herring,Atlantic herring Northwestern Atlantic Coast,Herring,Clupeidae
NEFSC-HERRNWATLC-1960-2005-OVERHOLTZ,NEFSC,HERRNWATLC,OVERHOLTZ,7/25/11,4/29/09,1960-2005,http://www.mar.dfo-mpo.gc.ca/science/TRAC/TSRs%5CTSR_2006_01_E.pdf,,,Herring2006.pdf,1,1,AD-CAM,,../spreadsheets/OVERHOLTZ-ATLHERRING-2008-editedOJ.xls,yes,161722,Clupea harengus,Clupea,harengus,NEFSC-HERRNWATLC-1960-2005-OVERHOLTZ,Fmsy-1/T,0.31,NULL,,HERRNWATLC,Clupea harengus,Herring,Atlantic herring Northwestern Atlantic Coast,Herring,Clupeidae
NEFSC-HERRNWATLC-1960-2005-OVERHOLTZ,NEFSC,HERRNWATLC,OVERHOLTZ,7/25/11,4/29/09,1960-2005,http://www.mar.dfo-mpo.gc.ca/science/TRAC/TSRs%5CTSR_2006_01_E.pdf,,,Herring2006.pdf,1,1,AD-CAM,,../spreadsheets/OVERHOLTZ-ATLHERRING-2008-editedOJ.xls,yes,161722,Clupea harengus,Clupea,harengus,NEFSC-HERRNWATLC-1960-2005-OVERHOLTZ,F40%-1/T,0.2,NULL,,HERRNWATLC,Clupea harengus,Herring,Atlantic herring Northwestern Atlantic Coast,Herring,Clupeidae
NEFSC-HERRNWATLC-1960-2005-OVERHOLTZ,NEFSC,HERRNWATLC,OVERHOLTZ,7/25/11,4/29/09,1960-2005,http://www.mar.dfo-mpo.gc.ca/science/TRAC/TSRs%5CTSR_2006_01_E.pdf,,,Herring2006.pdf,1,1,AD-CAM,,../spreadsheets/OVERHOLTZ-ATLHERRING-2008-editedOJ.xls,yes,161722,Clupea harengus,Clupea,harengus,NEFSC-HERRNWATLC-1960-2005-OVERHOLTZ,MSY-MT,194000,NULL,,HERRNWATLC,Clupea harengus,Herring,Atlantic herring Northwestern Atlantic Coast,Herring,Clupeidae
NEFSC-BUTTERGOMCHATT-1965-2005-OVERHOLTZ,NEFSC,BUTTERGOMCHATT,OVERHOLTZ,7/25/11,4/17/09,1965-2005,http://www.nefsc.noaa.gov/publications/crd/crd0404/index.htm,,,butterfish-assessment-2004.pdf,1,1,Unknown,"Replacement Yield Model (simple production model), assumed linear increase in catch from 10 to 6000 mt during years 1800 to 1892",../spreadsheets/OVERHOLTZ-BUTTERFISH-2003-editedOJ.xls,yes,172567,Peprilus triacanthus,Peprilus,triacanthus,NEFSC-BUTTERGOMCHATT-1965-2005-OVERHOLTZ,SSB-AGE-yr,1+,NULL,,BUTTERGOMCHATT,Peprilus triacanthus,Atlantic butterfish,Atlantic butterfish Gulf of Maine / Cape Hatteras,Atlantic butterfish,Stromateidae
NEFSC-BUTTERGOMCHATT-1965-2005-OVERHOLTZ,NEFSC,BUTTERGOMCHATT,OVERHOLTZ,7/25/11,4/17/09,1965-2005,http://www.nefsc.noaa.gov/publications/crd/crd0404/index.htm,,,butterfish-assessment-2004.pdf,1,1,Unknown,"Replacement Yield Model (simple production model), assumed linear increase in catch from 10 to 6000 mt during years 1800 to 1892",../spreadsheets/OVERHOLTZ-BUTTERFISH-2003-editedOJ.xls,yes,172567,Peprilus triacanthus,Peprilus,triacanthus,NEFSC-BUTTERGOMCHATT-1965-2005-OVERHOLTZ,REC-AGE-yr,0,NULL,,BUTTERGOMCHATT,Peprilus triacanthus,Atlantic butterfish,Atlantic butterfish Gulf of Maine / Cape Hatteras,Atlantic butterfish,Stromateidae
NEFSC-BUTTERGOMCHATT-1965-2005-OVERHOLTZ,NEFSC,BUTTERGOMCHATT,OVERHOLTZ,7/25/11,4/17/09,1965-2005,http://www.nefsc.noaa.gov/publications/crd/crd0404/index.htm,,,butterfish-assessment-2004.pdf,1,1,Unknown,"Replacement Yield Model (simple production model), assumed linear increase in catch from 10 to 6000 mt during years 1800 to 1892",../spreadsheets/OVERHOLTZ-BUTTERFISH-2003-editedOJ.xls,yes,172567,Peprilus triacanthus,Peprilus,triacanthus,NEFSC-BUTTERGOMCHATT-1965-2005-OVERHOLTZ,A50max-yr,0.9,NULL,,BUTTERGOMCHATT,Peprilus triacanthus,Atlantic butterfish,Atlantic butterfish Gulf of Maine / Cape Hatteras,Atlantic butterfish,Stromateidae
NEFSC-BUTTERGOMCHATT-1965-2005-OVERHOLTZ,NEFSC,BUTTERGOMCHATT,OVERHOLTZ,7/25/11,4/17/09,1965-2005,http://www.nefsc.noaa.gov/publications/crd/crd0404/index.htm,,,butterfish-assessment-2004.pdf,1,1,Unknown,"Replacement Yield Model (simple production model), assumed linear increase in catch from 10 to 6000 mt during years 1800 to 1892",../spreadsheets/OVERHOLTZ-BUTTERFISH-2003-editedOJ.xls,yes,172567,Peprilus triacanthus,Peprilus,triacanthus,NEFSC-BUTTERGOMCHATT-1965-2005-OVERHOLTZ,L50-cm,11.7,NULL,,BUTTERGOMCHATT,Peprilus triacanthus,Atlantic butterfish,Atlantic butterfish Gulf of Maine / Cape Hatteras,Atlantic butterfish,Stromateidae
