SpeciesCatName,Species_AFSIS,CommName,best_fit_AgCommodity_0711,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,yrs_missing
"Shrimps, prawns",Pandalopsis japonica,Morotoge shrimp,Shrimps and prawns (Pandalidae spp.),1103.431322,1200.579059,1514.569838,1806.937189,1624.884064,1707.413307,1528.792494,1684.151148,1537.779091,1587.988255,2065.325875,2774.761451,3090.630741,2928.240991,3117.276145,3133.64763,2771.630617,2342.52166,2166.926068,2554.861128,2538.244825,2059.853922,1977.806122,2051.849389,1688.731081,1424.87696,1348.967776,1460.379723,1343.81014,1434.655751,1441.345297,1623.979838,1964.859333,1700.950327,1777.870446,2278.532472,0
"Shrimps, prawns",Pandalus borealis,Northern prawn,Shrimps and prawns (Pandalidae spp.),1103.431322,1200.579059,1514.569838,1806.937189,1624.884064,1707.413307,1528.792494,1684.151148,1537.779091,1587.988255,2065.325875,2774.761451,3090.630741,2928.240991,3117.276145,3133.64763,2771.630617,2342.52166,2166.926068,2554.861128,2538.244825,2059.853922,1977.806122,2051.849389,1688.731081,1424.87696,1348.967776,1460.379723,1343.81014,1434.655751,1441.345297,1623.979838,1964.859333,1700.950327,1777.870446,2278.532472,0
"Shrimps, prawns",Pandalus goniurus,Humpy shrimp,Shrimps and prawns (Pandalidae spp.),1103.431322,1200.579059,1514.569838,1806.937189,1624.884064,1707.413307,1528.792494,1684.151148,1537.779091,1587.988255,2065.325875,2774.761451,3090.630741,2928.240991,3117.276145,3133.64763,2771.630617,2342.52166,2166.926068,2554.861128,2538.244825,2059.853922,1977.806122,2051.849389,1688.731081,1424.87696,1348.967776,1460.379723,1343.81014,1434.655751,1441.345297,1623.979838,1964.859333,1700.950327,1777.870446,2278.532472,0
"Shrimps, prawns",Pandalus hypsinotus,Coonstripe shrimp,Shrimps and prawns (Pandalidae spp.),1103.431322,1200.579059,1514.569838,1806.937189,1624.884064,1707.413307,1528.792494,1684.151148,1537.779091,1587.988255,2065.325875,2774.761451,3090.630741,2928.240991,3117.276145,3133.64763,2771.630617,2342.52166,2166.926068,2554.861128,2538.244825,2059.853922,1977.806122,2051.849389,1688.731081,1424.87696,1348.967776,1460.379723,1343.81014,1434.655751,1441.345297,1623.979838,1964.859333,1700.950327,1777.870446,2278.532472,0
"Shrimps, prawns",Pandalus jordani,Ocean shrimp,Shrimps and prawns (Pandalidae spp.),1103.431322,1200.579059,1514.569838,1806.937189,1624.884064,1707.413307,1528.792494,1684.151148,1537.779091,1587.988255,2065.325875,2774.761451,3090.630741,2928.240991,3117.276145,3133.64763,2771.630617,2342.52166,2166.926068,2554.861128,2538.244825,2059.853922,1977.806122,2051.849389,1688.731081,1424.87696,1348.967776,1460.379723,1343.81014,1434.655751,1441.345297,1623.979838,1964.859333,1700.950327,1777.870446,2278.532472,0
"Shrimps, prawns",Pandalus kessleri,Hokkai shrimp,Shrimps and prawns (Pandalidae spp.),1103.431322,1200.579059,1514.569838,1806.937189,1624.884064,1707.413307,1528.792494,1684.151148,1537.779091,1587.988255,2065.325875,2774.761451,3090.630741,2928.240991,3117.276145,3133.64763,2771.630617,2342.52166,2166.926068,2554.861128,2538.244825,2059.853922,1977.806122,2051.849389,1688.731081,1424.87696,1348.967776,1460.379723,1343.81014,1434.655751,1441.345297,1623.979838,1964.859333,1700.950327,1777.870446,2278.532472,0
"Shrimps, prawns",Pandalus montagui,Aesop shrimp,Shrimps and prawns (Pandalidae spp.),1103.431322,1200.579059,1514.569838,1806.937189,1624.884064,1707.413307,1528.792494,1684.151148,1537.779091,1587.988255,2065.325875,2774.761451,3090.630741,2928.240991,3117.276145,3133.64763,2771.630617,2342.52166,2166.926068,2554.861128,2538.244825,2059.853922,1977.806122,2051.849389,1688.731081,1424.87696,1348.967776,1460.379723,1343.81014,1434.655751,1441.345297,1623.979838,1964.859333,1700.950327,1777.870446,2278.532472,0
"Shrimps, prawns",Pandalus platyceros,Spot shrimp,Shrimps and prawns (Pandalidae spp.),1103.431322,1200.579059,1514.569838,1806.937189,1624.884064,1707.413307,1528.792494,1684.151148,1537.779091,1587.988255,2065.325875,2774.761451,3090.630741,2928.240991,3117.276145,3133.64763,2771.630617,2342.52166,2166.926068,2554.861128,2538.244825,2059.853922,1977.806122,2051.849389,1688.731081,1424.87696,1348.967776,1460.379723,1343.81014,1434.655751,1441.345297,1623.979838,1964.859333,1700.950327,1777.870446,2278.532472,0
"Shrimps, prawns",Pandalus spp,Pandalus shrimps nei,Shrimps and prawns (Pandalidae spp.),1103.431322,1200.579059,1514.569838,1806.937189,1624.884064,1707.413307,1528.792494,1684.151148,1537.779091,1587.988255,2065.325875,2774.761451,3090.630741,2928.240991,3117.276145,3133.64763,2771.630617,2342.52166,2166.926068,2554.861128,2538.244825,2059.853922,1977.806122,2051.849389,1688.731081,1424.87696,1348.967776,1460.379723,1343.81014,1434.655751,1441.345297,1623.979838,1964.859333,1700.950327,1777.870446,2278.532472,0
"Shrimps, prawns",Plesionika martia,Golden shrimp,Shrimps and prawns (Pandalidae spp.),1103.431322,1200.579059,1514.569838,1806.937189,1624.884064,1707.413307,1528.792494,1684.151148,1537.779091,1587.988255,2065.325875,2774.761451,3090.630741,2928.240991,3117.276145,3133.64763,2771.630617,2342.52166,2166.926068,2554.861128,2538.244825,2059.853922,1977.806122,2051.849389,1688.731081,1424.87696,1348.967776,1460.379723,1343.81014,1434.655751,1441.345297,1623.979838,1964.859333,1700.950327,1777.870446,2278.532472,0
"Shrimps, prawns",Artemesia longinaris,Argentine stiletto shrimp,Shrimps,109.5756171,340.4127753,488.0171662,435.7743872,300.5277035,280.1816826,351.63699,363.0768552,314.4398891,89.18433338,87.89168377,122.261939,400.1827814,281.8946131,138.0998862,963.7063267,871.6434376,1173.313762,1294.802289,1128.139916,775.2490901,613.6544815,311.3282546,682.4501805,311.5533433,271.6867042,633.3904556,945.7749783,997.926688,388.1083009,641.9497067,3366.145404,2139.781762,3173.316129,3158.756649,2644.716978,0
"Shrimps, prawns",Metapenaeus endeavouri,Endeavour shrimp,Shrimps,109.5756171,340.4127753,488.0171662,435.7743872,300.5277035,280.1816826,351.63699,363.0768552,314.4398891,89.18433338,87.89168377,122.261939,400.1827814,281.8946131,138.0998862,963.7063267,871.6434376,1173.313762,1294.802289,1128.139916,775.2490901,613.6544815,311.3282546,682.4501805,311.5533433,271.6867042,633.3904556,945.7749783,997.926688,388.1083009,641.9497067,3366.145404,2139.781762,3173.316129,3158.756649,2644.716978,0
"Shrimps, prawns",Metapenaeus joyneri,Shiba shrimp,Shrimps,109.5756171,340.4127753,488.0171662,435.7743872,300.5277035,280.1816826,351.63699,363.0768552,314.4398891,89.18433338,87.89168377,122.261939,400.1827814,281.8946131,138.0998862,963.7063267,871.6434376,1173.313762,1294.802289,1128.139916,775.2490901,613.6544815,311.3282546,682.4501805,311.5533433,271.6867042,633.3904556,945.7749783,997.926688,388.1083009,641.9497067,3366.145404,2139.781762,3173.316129,3158.756649,2644.716978,0
"Shrimps, prawns",Metapenaeus monoceros,Speckled shrimp,Shrimps,109.5756171,340.4127753,488.0171662,435.7743872,300.5277035,280.1816826,351.63699,363.0768552,314.4398891,89.18433338,87.89168377,122.261939,400.1827814,281.8946131,138.0998862,963.7063267,871.6434376,1173.313762,1294.802289,1128.139916,775.2490901,613.6544815,311.3282546,682.4501805,311.5533433,271.6867042,633.3904556,945.7749783,997.926688,388.1083009,641.9497067,3366.145404,2139.781762,3173.316129,3158.756649,2644.716978,0
"Shrimps, prawns",Metapenaeus spp,Metapenaeus shrimps nei,Shrimps,109.5756171,340.4127753,488.0171662,435.7743872,300.5277035,280.1816826,351.63699,363.0768552,314.4398891,89.18433338,87.89168377,122.261939,400.1827814,281.8946131,138.0998862,963.7063267,871.6434376,1173.313762,1294.802289,1128.139916,775.2490901,613.6544815,311.3282546,682.4501805,311.5533433,271.6867042,633.3904556,945.7749783,997.926688,388.1083009,641.9497067,3366.145404,2139.781762,3173.316129,3158.756649,2644.716978,0
"Shrimps, prawns",Parapenaeopsis atlantica,Guinea shrimp,Shrimps,109.5756171,340.4127753,488.0171662,435.7743872,300.5277035,280.1816826,351.63699,363.0768552,314.4398891,89.18433338,87.89168377,122.261939,400.1827814,281.8946131,138.0998862,963.7063267,871.6434376,1173.313762,1294.802289,1128.139916,775.2490901,613.6544815,311.3282546,682.4501805,311.5533433,271.6867042,633.3904556,945.7749783,997.926688,388.1083009,641.9497067,3366.145404,2139.781762,3173.316129,3158.756649,2644.716978,0
"Shrimps, prawns",Parapenaeopsis spp,Parapenaeopsis shrimps nei,Shrimps,109.5756171,340.4127753,488.0171662,435.7743872,300.5277035,280.1816826,351.63699,363.0768552,314.4398891,89.18433338,87.89168377,122.261939,400.1827814,281.8946131,138.0998862,963.7063267,871.6434376,1173.313762,1294.802289,1128.139916,775.2490901,613.6544815,311.3282546,682.4501805,311.5533433,271.6867042,633.3904556,945.7749783,997.926688,388.1083009,641.9497067,3366.145404,2139.781762,3173.316129,3158.756649,2644.716978,0
"Shrimps, prawns",Parapenaeus longirostris,Deep-water rose shrimp,Deepwater rose shrimps (Parapenaeus longirostris),848.6937372,851.7838451,1390.072785,1590.580397,1831.329817,2102.270745,1714.677885,,,,,,,,,,,,,,,4366.122294,4188.009371,3884.371246,3596.323221,4133.649139,4554.93285,5419.091062,6088.392501,5427.491914,6629.115607,7873.33756,7239.341404,6294.289916,6172.402442,5689.909933,14
"Shrimps, prawns",Penaeus aztecus,Northern brown shrimp,Shrimps and prawns (Penaeus spp.),1767.678544,,,4953.776563,,,2761.997724,3375.296551,4773.298631,8121.538346,12060.1055,4142.996586,2946.130906,8996.269977,6718.149975,7399.185209,5777.042702,7035.578557,7488.715961,7138.287643,4883.316862,4887.980987,5067.625527,4318.460448,5012.048876,4468.759411,4141.375581,4131.020895,4121.25038,3889.030427,4157.525786,3724.791824,3833.002993,3694.937546,3996.404282,4731.394167,4
"Shrimps, prawns",Penaeus brasiliensis,Redspotted shrimp,Shrimps and prawns (Penaeus spp.),1767.678544,,,4953.776563,,,2761.997724,3375.296551,4773.298631,8121.538346,12060.1055,4142.996586,2946.130906,8996.269977,6718.149975,7399.185209,5777.042702,7035.578557,7488.715961,7138.287643,4883.316862,4887.980987,5067.625527,4318.460448,5012.048876,4468.759411,4141.375581,4131.020895,4121.25038,3889.030427,4157.525786,3724.791824,3833.002993,3694.937546,3996.404282,4731.394167,4
"Shrimps, prawns",Penaeus brevirostris,Crystal shrimp,Shrimps and prawns (Penaeus spp.),1767.678544,,,4953.776563,,,2761.997724,3375.296551,4773.298631,8121.538346,12060.1055,4142.996586,2946.130906,8996.269977,6718.149975,7399.185209,5777.042702,7035.578557,7488.715961,7138.287643,4883.316862,4887.980987,5067.625527,4318.460448,5012.048876,4468.759411,4141.375581,4131.020895,4121.25038,3889.030427,4157.525786,3724.791824,3833.002993,3694.937546,3996.404282,4731.394167,4
"Shrimps, prawns",Penaeus californiensis,Yellowleg shrimp,Shrimps and prawns (Penaeus spp.),1767.678544,,,4953.776563,,,2761.997724,3375.296551,4773.298631,8121.538346,12060.1055,4142.996586,2946.130906,8996.269977,6718.149975,7399.185209,5777.042702,7035.578557,7488.715961,7138.287643,4883.316862,4887.980987,5067.625527,4318.460448,5012.048876,4468.759411,4141.375581,4131.020895,4121.25038,3889.030427,4157.525786,3724.791824,3833.002993,3694.937546,3996.404282,4731.394167,4
"Shrimps, prawns",Penaeus chinensis,Fleshy prawn,Shrimps and prawns (Penaeus spp.),1767.678544,,,4953.776563,,,2761.997724,3375.296551,4773.298631,8121.538346,12060.1055,4142.996586,2946.130906,8996.269977,6718.149975,7399.185209,5777.042702,7035.578557,7488.715961,7138.287643,4883.316862,4887.980987,5067.625527,4318.460448,5012.048876,4468.759411,4141.375581,4131.020895,4121.25038,3889.030427,4157.525786,3724.791824,3833.002993,3694.937546,3996.404282,4731.394167,4
"Shrimps, prawns",Penaeus duorarum,Northern pink shrimp,Shrimps and prawns (Penaeus spp.),1767.678544,,,4953.776563,,,2761.997724,3375.296551,4773.298631,8121.538346,12060.1055,4142.996586,2946.130906,8996.269977,6718.149975,7399.185209,5777.042702,7035.578557,7488.715961,7138.287643,4883.316862,4887.980987,5067.625527,4318.460448,5012.048876,4468.759411,4141.375581,4131.020895,4121.25038,3889.030427,4157.525786,3724.791824,3833.002993,3694.937546,3996.404282,4731.394167,4
"Shrimps, prawns",Penaeus indicus,Indian white prawn,Shrimps and prawns (Penaeus spp.),1767.678544,,,4953.776563,,,2761.997724,3375.296551,4773.298631,8121.538346,12060.1055,4142.996586,2946.130906,8996.269977,6718.149975,7399.185209,5777.042702,7035.578557,7488.715961,7138.287643,4883.316862,4887.980987,5067.625527,4318.460448,5012.048876,4468.759411,4141.375581,4131.020895,4121.25038,3889.030427,4157.525786,3724.791824,3833.002993,3694.937546,3996.404282,4731.394167,4
"Shrimps, prawns",Penaeus japonicus,Kuruma prawn,Shrimps and prawns (Penaeus spp.),1767.678544,,,4953.776563,,,2761.997724,3375.296551,4773.298631,8121.538346,12060.1055,4142.996586,2946.130906,8996.269977,6718.149975,7399.185209,5777.042702,7035.578557,7488.715961,7138.287643,4883.316862,4887.980987,5067.625527,4318.460448,5012.048876,4468.759411,4141.375581,4131.020895,4121.25038,3889.030427,4157.525786,3724.791824,3833.002993,3694.937546,3996.404282,4731.394167,4
"Shrimps, prawns",Penaeus kerathurus,Caramote prawn,Shrimps and prawns (Penaeus spp.),1767.678544,,,4953.776563,,,2761.997724,3375.296551,4773.298631,8121.538346,12060.1055,4142.996586,2946.130906,8996.269977,6718.149975,7399.185209,5777.042702,7035.578557,7488.715961,7138.287643,4883.316862,4887.980987,5067.625527,4318.460448,5012.048876,4468.759411,4141.375581,4131.020895,4121.25038,3889.030427,4157.525786,3724.791824,3833.002993,3694.937546,3996.404282,4731.394167,4
"Shrimps, prawns",Penaeus latisulcatus,Western king prawn,Shrimps and prawns (Penaeus spp.),1767.678544,,,4953.776563,,,2761.997724,3375.296551,4773.298631,8121.538346,12060.1055,4142.996586,2946.130906,8996.269977,6718.149975,7399.185209,5777.042702,7035.578557,7488.715961,7138.287643,4883.316862,4887.980987,5067.625527,4318.460448,5012.048876,4468.759411,4141.375581,4131.020895,4121.25038,3889.030427,4157.525786,3724.791824,3833.002993,3694.937546,3996.404282,4731.394167,4
"Shrimps, prawns",Penaeus merguiensis,Banana prawn,Shrimps and prawns (Penaeus spp.),1767.678544,,,4953.776563,,,2761.997724,3375.296551,4773.298631,8121.538346,12060.1055,4142.996586,2946.130906,8996.269977,6718.149975,7399.185209,5777.042702,7035.578557,7488.715961,7138.287643,4883.316862,4887.980987,5067.625527,4318.460448,5012.048876,4468.759411,4141.375581,4131.020895,4121.25038,3889.030427,4157.525786,3724.791824,3833.002993,3694.937546,3996.404282,4731.394167,4
"Shrimps, prawns",Penaeus monodon,Giant tiger prawn,Shrimps and prawns (Penaeus spp.),1767.678544,,,4953.776563,,,2761.997724,3375.296551,4773.298631,8121.538346,12060.1055,4142.996586,2946.130906,8996.269977,6718.149975,7399.185209,5777.042702,7035.578557,7488.715961,7138.287643,4883.316862,4887.980987,5067.625527,4318.460448,5012.048876,4468.759411,4141.375581,4131.020895,4121.25038,3889.030427,4157.525786,3724.791824,3833.002993,3694.937546,3996.404282,4731.394167,4
"Shrimps, prawns",Penaeus notialis,Southern pink shrimp,Shrimps and prawns (Penaeus spp.),1767.678544,,,4953.776563,,,2761.997724,3375.296551,4773.298631,8121.538346,12060.1055,4142.996586,2946.130906,8996.269977,6718.149975,7399.185209,5777.042702,7035.578557,7488.715961,7138.287643,4883.316862,4887.980987,5067.625527,4318.460448,5012.048876,4468.759411,4141.375581,4131.020895,4121.25038,3889.030427,4157.525786,3724.791824,3833.002993,3694.937546,3996.404282,4731.394167,4
"Shrimps, prawns",Penaeus occidentalis,Western white shrimp,Shrimps and prawns (Penaeus spp.),1767.678544,,,4953.776563,,,2761.997724,3375.296551,4773.298631,8121.538346,12060.1055,4142.996586,2946.130906,8996.269977,6718.149975,7399.185209,5777.042702,7035.578557,7488.715961,7138.287643,4883.316862,4887.980987,5067.625527,4318.460448,5012.048876,4468.759411,4141.375581,4131.020895,4121.25038,3889.030427,4157.525786,3724.791824,3833.002993,3694.937546,3996.404282,4731.394167,4
"Shrimps, prawns",Penaeus paulensis,Sao Paulo shrimp,Shrimps and prawns (Penaeus spp.),1767.678544,,,4953.776563,,,2761.997724,3375.296551,4773.298631,8121.538346,12060.1055,4142.996586,2946.130906,8996.269977,6718.149975,7399.185209,5777.042702,7035.578557,7488.715961,7138.287643,4883.316862,4887.980987,5067.625527,4318.460448,5012.048876,4468.759411,4141.375581,4131.020895,4121.25038,3889.030427,4157.525786,3724.791824,3833.002993,3694.937546,3996.404282,4731.394167,4
"Shrimps, prawns",Penaeus penicillatus,Redtail prawn,Shrimps and prawns (Penaeus spp.),1767.678544,,,4953.776563,,,2761.997724,3375.296551,4773.298631,8121.538346,12060.1055,4142.996586,2946.130906,8996.269977,6718.149975,7399.185209,5777.042702,7035.578557,7488.715961,7138.287643,4883.316862,4887.980987,5067.625527,4318.460448,5012.048876,4468.759411,4141.375581,4131.020895,4121.25038,3889.030427,4157.525786,3724.791824,3833.002993,3694.937546,3996.404282,4731.394167,4
"Shrimps, prawns",Penaeus schmitti,Southern white shrimp,Shrimps and prawns (Penaeus spp.),1767.678544,,,4953.776563,,,2761.997724,3375.296551,4773.298631,8121.538346,12060.1055,4142.996586,2946.130906,8996.269977,6718.149975,7399.185209,5777.042702,7035.578557,7488.715961,7138.287643,4883.316862,4887.980987,5067.625527,4318.460448,5012.048876,4468.759411,4141.375581,4131.020895,4121.25038,3889.030427,4157.525786,3724.791824,3833.002993,3694.937546,3996.404282,4731.394167,4
"Shrimps, prawns",Penaeus semisulcatus,Green tiger prawn,Shrimps and prawns (Penaeus spp.),1767.678544,,,4953.776563,,,2761.997724,3375.296551,4773.298631,8121.538346,12060.1055,4142.996586,2946.130906,8996.269977,6718.149975,7399.185209,5777.042702,7035.578557,7488.715961,7138.287643,4883.316862,4887.980987,5067.625527,4318.460448,5012.048876,4468.759411,4141.375581,4131.020895,4121.25038,3889.030427,4157.525786,3724.791824,3833.002993,3694.937546,3996.404282,4731.394167,4
"Shrimps, prawns",Penaeus setiferus,Northern white shrimp,Shrimps and prawns (Penaeus spp.),1767.678544,,,4953.776563,,,2761.997724,3375.296551,4773.298631,8121.538346,12060.1055,4142.996586,2946.130906,8996.269977,6718.149975,7399.185209,5777.042702,7035.578557,7488.715961,7138.287643,4883.316862,4887.980987,5067.625527,4318.460448,5012.048876,4468.759411,4141.375581,4131.020895,4121.25038,3889.030427,4157.525786,3724.791824,3833.002993,3694.937546,3996.404282,4731.394167,4
"Shrimps, prawns",Penaeus spp,Penaeus shrimps nei,Shrimps and prawns (Penaeus spp.),1767.678544,,,4953.776563,,,2761.997724,3375.296551,4773.298631,8121.538346,12060.1055,4142.996586,2946.130906,8996.269977,6718.149975,7399.185209,5777.042702,7035.578557,7488.715961,7138.287643,4883.316862,4887.980987,5067.625527,4318.460448,5012.048876,4468.759411,4141.375581,4131.020895,4121.25038,3889.030427,4157.525786,3724.791824,3833.002993,3694.937546,3996.404282,4731.394167,4
"Shrimps, prawns",Penaeus stylirostris,Blue shrimp,Shrimps and prawns (Penaeus spp.),1767.678544,,,4953.776563,,,2761.997724,3375.296551,4773.298631,8121.538346,12060.1055,4142.996586,2946.130906,8996.269977,6718.149975,7399.185209,5777.042702,7035.578557,7488.715961,7138.287643,4883.316862,4887.980987,5067.625527,4318.460448,5012.048876,4468.759411,4141.375581,4131.020895,4121.25038,3889.030427,4157.525786,3724.791824,3833.002993,3694.937546,3996.404282,4731.394167,4
"Shrimps, prawns",Penaeus subtilis,Southern brown shrimp,Shrimps and prawns (Penaeus spp.),1767.678544,,,4953.776563,,,2761.997724,3375.296551,4773.298631,8121.538346,12060.1055,4142.996586,2946.130906,8996.269977,6718.149975,7399.185209,5777.042702,7035.578557,7488.715961,7138.287643,4883.316862,4887.980987,5067.625527,4318.460448,5012.048876,4468.759411,4141.375581,4131.020895,4121.25038,3889.030427,4157.525786,3724.791824,3833.002993,3694.937546,3996.404282,4731.394167,4
"Shrimps, prawns",Penaeus vannamei,Whiteleg shrimp,Shrimps and prawns (Penaeus spp.),1767.678544,,,4953.776563,,,2761.997724,3375.296551,4773.298631,8121.538346,12060.1055,4142.996586,2946.130906,8996.269977,6718.149975,7399.185209,5777.042702,7035.578557,7488.715961,7138.287643,4883.316862,4887.980987,5067.625527,4318.460448,5012.048876,4468.759411,4141.375581,4131.020895,4121.25038,3889.030427,4157.525786,3724.791824,3833.002993,3694.937546,3996.404282,4731.394167,4
"Shrimps, prawns",Protrachypene precipua,Titi shrimp,Shrimps,109.5756171,340.4127753,488.0171662,435.7743872,300.5277035,280.1816826,351.63699,363.0768552,314.4398891,89.18433338,87.89168377,122.261939,400.1827814,281.8946131,138.0998862,963.7063267,871.6434376,1173.313762,1294.802289,1128.139916,775.2490901,613.6544815,311.3282546,682.4501805,311.5533433,271.6867042,633.3904556,945.7749783,997.926688,388.1083009,641.9497067,3366.145404,2139.781762,3173.316129,3158.756649,2644.716978,0
"Shrimps, prawns",Trachypenaeus curvirostris,Southern rough shrimp,Shrimps,109.5756171,340.4127753,488.0171662,435.7743872,300.5277035,280.1816826,351.63699,363.0768552,314.4398891,89.18433338,87.89168377,122.261939,400.1827814,281.8946131,138.0998862,963.7063267,871.6434376,1173.313762,1294.802289,1128.139916,775.2490901,613.6544815,311.3282546,682.4501805,311.5533433,271.6867042,633.3904556,945.7749783,997.926688,388.1083009,641.9497067,3366.145404,2139.781762,3173.316129,3158.756649,2644.716978,0
"Shrimps, prawns",Xiphopenaeus kroyeri,Atlantic seabob,Shrimps,109.5756171,340.4127753,488.0171662,435.7743872,300.5277035,280.1816826,351.63699,363.0768552,314.4398891,89.18433338,87.89168377,122.261939,400.1827814,281.8946131,138.0998862,963.7063267,871.6434376,1173.313762,1294.802289,1128.139916,775.2490901,613.6544815,311.3282546,682.4501805,311.5533433,271.6867042,633.3904556,945.7749783,997.926688,388.1083009,641.9497067,3366.145404,2139.781762,3173.316129,3158.756649,2644.716978,0
"Shrimps, prawns",Xiphopenaeus riveti,Pacific seabob,Shrimps,109.5756171,340.4127753,488.0171662,435.7743872,300.5277035,280.1816826,351.63699,363.0768552,314.4398891,89.18433338,87.89168377,122.261939,400.1827814,281.8946131,138.0998862,963.7063267,871.6434376,1173.313762,1294.802289,1128.139916,775.2490901,613.6544815,311.3282546,682.4501805,311.5533433,271.6867042,633.3904556,945.7749783,997.926688,388.1083009,641.9497067,3366.145404,2139.781762,3173.316129,3158.756649,2644.716978,0
"Shrimps, prawns","Xiphopenaeus, Trachypenaeus spp",Pacific seabobs,Shrimps,109.5756171,340.4127753,488.0171662,435.7743872,300.5277035,280.1816826,351.63699,363.0768552,314.4398891,89.18433338,87.89168377,122.261939,400.1827814,281.8946131,138.0998862,963.7063267,871.6434376,1173.313762,1294.802289,1128.139916,775.2490901,613.6544815,311.3282546,682.4501805,311.5533433,271.6867042,633.3904556,945.7749783,997.926688,388.1083009,641.9497067,3366.145404,2139.781762,3173.316129,3158.756649,2644.716978,0
"Shrimps, prawns",Sergestidae,Sergestid shrimps nei,Shrimps,109.5756171,340.4127753,488.0171662,435.7743872,300.5277035,280.1816826,351.63699,363.0768552,314.4398891,89.18433338,87.89168377,122.261939,400.1827814,281.8946131,138.0998862,963.7063267,871.6434376,1173.313762,1294.802289,1128.139916,775.2490901,613.6544815,311.3282546,682.4501805,311.5533433,271.6867042,633.3904556,945.7749783,997.926688,388.1083009,641.9497067,3366.145404,2139.781762,3173.316129,3158.756649,2644.716978,0
"Shrimps, prawns",Sicyonia brevirostris,Rock shrimp,Shrimps,109.5756171,340.4127753,488.0171662,435.7743872,300.5277035,280.1816826,351.63699,363.0768552,314.4398891,89.18433338,87.89168377,122.261939,400.1827814,281.8946131,138.0998862,963.7063267,871.6434376,1173.313762,1294.802289,1128.139916,775.2490901,613.6544815,311.3282546,682.4501805,311.5533433,271.6867042,633.3904556,945.7749783,997.926688,388.1083009,641.9497067,3366.145404,2139.781762,3173.316129,3158.756649,2644.716978,0
"Shrimps, prawns",Sicyonia ingentis,Pacific rock shrimp,Shrimps,109.5756171,340.4127753,488.0171662,435.7743872,300.5277035,280.1816826,351.63699,363.0768552,314.4398891,89.18433338,87.89168377,122.261939,400.1827814,281.8946131,138.0998862,963.7063267,871.6434376,1173.313762,1294.802289,1128.139916,775.2490901,613.6544815,311.3282546,682.4501805,311.5533433,271.6867042,633.3904556,945.7749783,997.926688,388.1083009,641.9497067,3366.145404,2139.781762,3173.316129,3158.756649,2644.716978,0
"Shrimps, prawns",Haliporoides diomedeae,Chilean knife shrimp,Shrimps,109.5756171,340.4127753,488.0171662,435.7743872,300.5277035,280.1816826,351.63699,363.0768552,314.4398891,89.18433338,87.89168377,122.261939,400.1827814,281.8946131,138.0998862,963.7063267,871.6434376,1173.313762,1294.802289,1128.139916,775.2490901,613.6544815,311.3282546,682.4501805,311.5533433,271.6867042,633.3904556,945.7749783,997.926688,388.1083009,641.9497067,3366.145404,2139.781762,3173.316129,3158.756649,2644.716978,0
"Shrimps, prawns",Haliporoides sibogae,Jack-knife shrimp,Shrimps,109.5756171,340.4127753,488.0171662,435.7743872,300.5277035,280.1816826,351.63699,363.0768552,314.4398891,89.18433338,87.89168377,122.261939,400.1827814,281.8946131,138.0998862,963.7063267,871.6434376,1173.313762,1294.802289,1128.139916,775.2490901,613.6544815,311.3282546,682.4501805,311.5533433,271.6867042,633.3904556,945.7749783,997.926688,388.1083009,641.9497067,3366.145404,2139.781762,3173.316129,3158.756649,2644.716978,0
"Shrimps, prawns",Haliporoides triarthrus,Knife shrimp,Shrimps,109.5756171,340.4127753,488.0171662,435.7743872,300.5277035,280.1816826,351.63699,363.0768552,314.4398891,89.18433338,87.89168377,122.261939,400.1827814,281.8946131,138.0998862,963.7063267,871.6434376,1173.313762,1294.802289,1128.139916,775.2490901,613.6544815,311.3282546,682.4501805,311.5533433,271.6867042,633.3904556,945.7749783,997.926688,388.1083009,641.9497067,3366.145404,2139.781762,3173.316129,3158.756649,2644.716978,0
"Shrimps, prawns",Pleoticus muelleri,Argentine red shrimp,Shrimps,109.5756171,340.4127753,488.0171662,435.7743872,300.5277035,280.1816826,351.63699,363.0768552,314.4398891,89.18433338,87.89168377,122.261939,400.1827814,281.8946131,138.0998862,963.7063267,871.6434376,1173.313762,1294.802289,1128.139916,775.2490901,613.6544815,311.3282546,682.4501805,311.5533433,271.6867042,633.3904556,945.7749783,997.926688,388.1083009,641.9497067,3366.145404,2139.781762,3173.316129,3158.756649,2644.716978,0
"Shrimps, prawns",Pleoticus robustus,Royal red shrimp,Shrimps,109.5756171,340.4127753,488.0171662,435.7743872,300.5277035,280.1816826,351.63699,363.0768552,314.4398891,89.18433338,87.89168377,122.261939,400.1827814,281.8946131,138.0998862,963.7063267,871.6434376,1173.313762,1294.802289,1128.139916,775.2490901,613.6544815,311.3282546,682.4501805,311.5533433,271.6867042,633.3904556,945.7749783,997.926688,388.1083009,641.9497067,3366.145404,2139.781762,3173.316129,3158.756649,2644.716978,0
